NAME,YEAR,MONTH,DSI,Garden land without Road Access,Garden land with Road Access,Wet Land,Rocky Land,Residential Plot with Private Road Access,Residential Plot with NH/PWD Road Acess,Commercially Important Plot
Purapuzha,2030,11,0.5463408990486072,33710.79121554983,46770.94926951533,45011.3625858321,34400.52167513631,82870.85671540337,86001.30418784078,260174.9676710192
Udumbannoor,2030,11,0.5873461898004823,32839.953584696836,45562.73370452964,43848.60173263593,33511.866508185965,80730.08641821999,83779.66627046492,231510.21355691954
Vannappuram,2030,11,0.5711776916063085,33177.89927541503,46031.60554605264,44299.833978179304,24546.126817364053,81560.85448693793,84641.81661160018,233892.61275328347
Velliyamattom,2030,11,0.5738913608480526,33120.69466332487,45952.23885326445,44223.45316825086,33798.35161316891,81420.2290361239,84495.87903292228,233489.34019909796
Keerikode,2030,11,0.6354278739529153,36592.44242430788,44223.18641785689,42559.45003563169,90163.77813349462,78356.61671125129,81316.53872068418,224703.79846299003
Alakode,2030,12,0.3964468960156852,88463.40246186302,103229.46825008481,75595.12028856148,47895.556010559856,91766.17846611318,95232.64680999707,238214.94273052667
Arakkulam,2030,12,0.4161648179919479,57971.530136331305,83964.21486254875,49148.87730869629,37562.67133531758,96455.75634045128,93906.67833829395,294270.08373402955
Elappally,2030,12,0.4081821114963483,14324.082414866563,31912.832545565176,21720.97385617895,9443.901676599544,24919.048928723732,94439.01676599542,55510.143008351566
Kanjikuzhy,2030,12,0.4193741525527958,36726.31004456326,50954.73354414838,49037.7472093564,25230.013696617163,90283.87254181631,93694.3467640269,258907.67048880926
Karimkunnam,2030,12,0.4073039728159026,37041.30465260359,71100.25414719869,49458.33468309522,37799.178175012596,91058.22022360533,94497.94543753148,261128.27256087423
Karimannoor,2030,12,0.4037426651841795,37135.27877209151,51522.14400585297,49583.81091825412,150064.49710442612,91289.23573852588,94737.68756592556,89288.37577713352
Kodikkulam,2030,12,0.4260421144543743,36554.583253551624,50716.47675037378,48808.45396000778,49239.297815896876,89861.71851401178,93256.24586344104,257697.05653474218
Kudayathoor,2030,12,0.5579758115832338,22534.789003005943,30729.259438552723,44675.21919845927,2560.771477614311,82251.97986097168,85359.04925381037,235874.5576518467
Kumaramangalam,2030,12,0.4480085199476671,30671.401074809448,33981.370217030475,48068.025795106514,36736.61645084376,88498.50903008261,91841.54112710938,1212308.3428778439
Manakkad,2030,12,0.4468326107919355,36029.30622870073,49987.69809535334,48107.09294856214,36766.47403306365,88570.43594565034,91916.18508265914,253994.03680037687
Muttom,2030,12,0.5547840021492905,33527.72804700356,46516.96418460742,44766.93276504088,34213.71299250325,82420.83459894033,85534.28248125812,236358.78352328588
Purapuzha,2030,12,0.4057111432416086,37083.276636538394,51449.99532122822,49514.37656521114,37842.00891528996,91161.39947693351,94605.02228822489,286203.3180519485
Udumbannoor,2030,12,0.565733826639333,33293.25477228831,46191.65180713627,44453.859081382354,33974.44234122997,81844.431600023,84936.10585307493,234705.8287539462
Vannappuram,2030,12,0.5515811472090808,33596.93773648871,46612.986934568136,44859.343008631724,24856.145577788986,82590.97199571539,85710.84681996201,236846.68768403903
Velliyamattom,2030,12,0.55849087351972,33447.982328036145,46406.32356058773,44660.454591682115,34132.33565797862,82224.79660007049,85330.83914494654,235796.6040311382
Keerikode,2030,12,0.4480038793304406,41328.825958948684,49947.26379892144,48068.17984532125,101834.22716284955,88498.79265342878,91841.8354643304,253788.58484785186
Alakode,2031,1,0.2791869581125991,100145.8132341248,116861.87462762094,85578.1553404886,54220.60731889553,103884.751367534,107808.99892853257,269673.4299198314
Arakkulam,2031,1,0.3531260758962176,62917.15226945241,91127.30471782431,53341.82813929041,40767.18876479071,104684.514875933,101917.97191197678,319374.62445958715
Elappally,2031,1,0.3072544544498886,16000.894442516717,35648.6265670552,24263.68403889292,10549.427842996922,27836.133580367426,105494.27842996921,62008.29575259847
Kanjikuzhy,2031,1,0.3550181782921927,39894.02204645887,55349.67332452215,53267.34338148794,27406.14892767601,98071.02312354653,101775.65703979506,281238.93475671636
Karimkunnam,2031,1,0.3109508171370858,41235.051972577945,79150.09210716783,55057.91494823166,42078.730519493794,101367.66182146056,105196.8262987345,290692.727795167
Karimannoor,2031,1,0.2962277356669426,41703.41645276359,57860.05919605834,55683.28512436197,168524.4442603641,102519.03692505482,106391.69460881573,100272.04433491665
Kodikkulam,2031,1,0.2977654567251306,41654.00211418223,57791.50086682194,55617.30605265752,56108.25326875917,102397.56221548548,106265.63119083174,293646.1801044817
Kudayathoor,2031,1,0.4083207183879295,25851.836154455825,35252.50580545765,51251.265176208675,2937.7086539154348,94359.20196376376,97923.62179718116,270594.5201708742
Kumaramangalam,2031,1,0.308712255904432,35191.62483582364,38989.40348920454,55152.09188697262,42150.70647481571,101541.05189783107,105376.76618703929,1390973.3136689186
Manakkad,2031,1,0.3084522222148088,41313.793626059276,57319.48958007061,55163.05247208251,42159.08324512401,101561.23153750374,105397.70811281004,291247.82897599763
Muttom,2031,1,0.3969985059352834,38695.191761819595,53686.394937874305,51666.63978851252,39486.904190846064,95123.95219574816,98717.26047711514,272787.59957137454
Purapuzha,2031,1,0.3130030602438286,41170.60097948491,57120.82156406723,54971.85861687538,42012.960844415444,101209.2226741968,105032.4021110386,317748.6909263934
Udumbannoor,2031,1,0.4050744625589053,38472.78312901157,53377.821258435775,51369.67507031502,39259.945026798894,94577.20756955854,98149.86256699724,271219.69631762936
Vannappuram,2031,1,0.4064306276887499,38435.68535404817,53326.351147878864,51320.141335276625,28436.01396161531,94486.01052900866,98055.22055729417,270958.16994908213
Velliyamattom,2031,1,0.4068377517638757,38424.562470238736,53310.919061724155,51305.28982517871,39210.737762374345,94458.6672695598,98026.84440593586,270879.7574994589
Keerikode,2031,1,0.3101093393105367,47368.97720392444,57246.98791684948,55093.27841997772,116717.15983046983,101432.76985267022,105264.39378649877,290879.4385355907
Alakode,2031,2,0.2263445700992515,104461.03103657457,121897.37661752265,89265.66226164915,56556.93793927945,108361.07757656113,112454.41840655991,281293.48220216896
Arakkulam,2031,2,0.2558548766556965,67790.34818389243,98185.49462354329,57473.37525451737,43924.77760290219,112792.7672649436,109811.94400725547,344111.52145751327
Elappally,2031,2,0.2290438402221974,17019.116691053787,37917.138794966384,25807.71165613834,11220.74419832102,29607.49521434381,112207.44198321018,65954.21431083824
Kanjikuzhy,2031,2,0.2582521554361578,42962.0762774716,59606.34614709973,57363.874386711264,29513.82187866103,105613.18613442428,109602.7253366794,302867.6465146086
Karimkunnam,2031,2,0.2324603413626209,43861.14770912234,84190.8452889016,58564.33360885875,44758.556772409145,107823.36326473362,111896.39193102287,309205.7863846169
Karimannoor,2031,2,0.2354855271081252,43753.75015899346,60704.728523054764,58420.93412473596,176809.88890210126,107559.3490821116,111622.40460991241,105201.88389675025
Kodikkulam,2031,2,0.2298919020637979,43952.74494240647,60980.81741282294,58686.63617520459,59204.67709982809,108048.53570718627,112130.07026482593,309851.51491721487
Kudayathoor,2031,2,0.2788236839070171,28469.66076938677,38822.2668423199,56441.10247530927,3235.1887237939513,103914.26180826171,107839.62412646503,297995.6297607882
Kumaramangalam,2031,2,0.2446873984232205,37001.82936388439,40994.96006898199,57989.03297541566,44318.8757502508,106764.17168235416,110797.189375627,1462522.8997582765
Manakkad,2031,2,0.236780162251183,43707.949664835076,60641.1841056276,58359.78033466346,44602.22426127361,107446.75824540811,111505.56065318403,308125.7936295122
Muttom,2031,2,0.2806472769817392,42210.78360119924,58563.98937108066,56360.73248940166,43074.42583927674,103766.29184681766,107686.06459819186,297571.29530391097
Purapuzha,2031,2,0.2332024283137114,43834.75400065446,60817.11468880025,58529.0921701682,44731.62304265978,107758.47990976743,111829.05760664947,338310.2352022722
Udumbannoor,2031,2,0.3114479351883616,41219.421395007266,57188.55587392406,55037.04466992934,42062.78013674909,101329.23734942854,105156.95034187273,290582.5376774473
Vannappuram,2031,2,0.2813733796140697,42186.86445196984,58530.803519463436,56328.795134629254,31211.262541637978,103707.4916728357,107625.04324702753,297402.6736482221
Velliyamattom,2031,2,0.2793183309040172,42254.63183970978,58624.825194417484,56419.27958637508,43119.171222725425,103874.08347554554,107797.92805681357,297880.41008495016
Keerikode,2031,2,0.2579085754987525,49334.69779697108,59622.62677756611,57379.54251773049,121560.69537173673,105642.03288258072,109632.66177104683,302950.37052894355
Alakode,2031,3,0.1579927082886483,110626.96447199071,129092.51056093872,94534.67144250777,59895.276755047606,114757.2157794581,119092.17079644883,297897.15603023715
Arakkulam,2031,3,0.1737534090673824,72532.13383599345,105053.35387081269,61493.5113573799,46997.21911985931,120682.37308356016,117493.04779964827,368181.3650102211
Elappally,2031,3,0.1664417113205838,17932.52104426294,39952.12570205794,27192.793890486886,11822.953865429079,31196.509233538847,118229.5386542908,69493.93188593873
Kanjikuzhy,2031,3,0.1770942404271738,45924.211691430624,63716.06532544423,61318.98034354038,31548.73137473452,112894.97011547157,117159.5787831793,323749.66757171904
Karimkunnam,2031,3,0.155484967636378,46783.06217061286,89799.41827942526,62465.73569788091,47740.2542687003,115006.27253329902,119350.63567175076,329804.2637615747
Karimannoor,2031,3,0.1614896489127036,46541.202608861255,64572.08946069469,62142.79968729477,188074.04697289717,114411.71190851244,118733.61551319265,111904.0579488738
Kodikkulam,2031,3,0.1938774054589233,45278.6231073381,62820.36428056215,60456.9767894245,60990.64493258462,111307.92700196692,115512.58509959208,319198.4933263688
Kudayathoor,2031,3,0.23572193263594,29462.67724408551,40176.380292137605,58409.75763639952,3348.031505009717,107538.7719409121,111601.05016699055,308389.6619249818
Kumaramangalam,2031,3,0.2027318479041737,38292.58434295874,42425.00960263125,60011.89601574364,45864.875246087846,110488.4844678256,114662.1881152196,1513540.8831208989
Manakkad,2031,3,0.2017156020557519,44983.29304010597,62410.61811044244,60062.645827161236,45903.66145222304,110581.9204384053,114759.1536305576,317116.51940523175
Muttom,2031,3,0.2344579632738439,43790.170816978716,60755.259189514014,58469.563758840544,44686.12767690057,107648.88157365346,111715.31919225142,308705.4240617714
Purapuzha,2031,3,0.1587381610632102,46651.717268498935,64725.41945839191,62290.36120206892,47606.222019999936,114683.38884617983,119015.55504999984,360051.14666458813
Udumbannoor,2031,3,0.244364278549114,43441.55968634041,60271.58992759674,58004.09079197113,44330.38388319854,106791.8947746253,110825.95970799637,306247.83723558293
Vannappuram,2031,3,0.2316892848161941,43888.605466116605,60891.82916652089,58600.99578768332,32470.267832985908,107890.86235815592,111966.44080339969,309399.3539902818
Velliyamattom,2031,3,0.2374084614181616,43685.75677605098,60610.39329835084,58330.14791940803,44579.57730093472,107392.20171795173,111448.9432523368,307969.34150759917
Keerikode,2031,3,0.2070464343999757,51413.54769777247,62134.98617768128,59797.38354235589,126682.98152731136,110093.54347016344,114252.32821727214,315715.99747802573
Alakode,2031,4,0.249890461807622,102493.15609097751,119601.02944385135,87584.04320692892,55491.497745304856,106319.73213391323,110335.96111863143,275994.37314214464
Arakkulam,2031,4,0.2729241525355409,66881.31353886926,96868.87627531735,56702.68605358497,43335.76831639341,111280.27270047062,108339.42079098354,339497.1581574758
Elappally,2031,4,0.2707230978633256,16460.895824065858,36673.47036751186,24961.22805553897,10852.707850234334,28636.380088458343,108527.07850234333,63790.939955156966
Kanjikuzhy,2031,4,0.2745902141193144,42411.37620493372,58842.295105084835,56628.56798341295,29135.50534329443,104259.40637551439,108197.80653332752,298985.4031652006
Karimkunnam,2031,4,0.251421380772133,43196.581030753805,82915.21906102139,57676.990101219264,44080.39290857065,106189.66651674669,110200.9822714266,304520.8231968612
Karimannoor,2031,4,0.249763219146395,43253.89341755713,60011.21841982822,57753.51481422789,174789.95656260647,106330.55690891895,110347.1947996253,104000.02415475086
Kodikkulam,2031,4,0.262344711706672,42822.792044699745,59413.100733684136,57177.89912841204,57682.622071538,105270.78528055685,109247.39028700379,301885.7412755845
Kudayathoor,2031,4,0.2190658676576217,29865.22503057683,40725.309122394545,59207.80862311857,3393.775571656458,109008.07136160544,113125.85238854859,312603.1817879681
Kumaramangalam,2031,4,0.286564258553542,35797.44301276696,39660.599816516275,56101.52630261699,42876.32412596354,103289.06481944617,107190.81031490884,1414918.6961567968
Manakkad,2031,4,0.2869847544539755,42002.92574644825,58275.60369903672,56083.19627832054,42862.31516551686,103255.31723373011,107155.78791379216,296105.9699581008
Muttom,2031,4,0.208894214943669,44716.174839715124,62040.0135844448,59705.98394716593,45631.07795266608,109925.26678797258,114077.6948816652,315233.42930104106
Purapuzha,2031,4,0.2535344414799177,43123.76532257195,59830.676394274014,57579.76502507195,44006.08737442925,106010.66448500007,110015.21843607312,332822.9283291766
Udumbannoor,2031,4,0.2438177165361715,43460.64890334695,60298.074645635505,58029.57911891863,44349.86366992902,106838.82158085902,110874.65917482256,306382.40955446335
Vannappuram,2031,4,0.2417251902421543,43533.88777399236,60399.6875529568,58127.36921055187,32207.835742787353,107018.86386810307,111061.50256133568,306898.71803644876
Velliyamattom,2031,4,0.2477351069741536,43324.19980490381,60108.76274784144,57847.389392036726,44210.622791881025,106503.3903056414,110526.55697970257,305420.4910231613
Keerikode,2031,4,0.2857099262448415,48267.91655074408,58333.38608212591,56138.80480961875,118932.14638103341,103357.69864065998,107262.03677943129,296399.5698095837
Alakode,2031,5,0.5878020485894841,80680.84955078262,94147.8731917744,68944.65233127431,43681.95254873855,83693.06439311492,86854.57076911055,217258.02332185314
Arakkulam,2031,5,0.6384707843188593,51959.93738290608,75257.20532825321,44052.18529499395,33667.457904386065,86453.38578927262,84168.64476096517,263754.5548396722
Elappally,2031,5,0.5717672236593636,13308.103274009783,29649.31777003589,20180.347677285317,8774.064207515356,23151.589541915346,87740.64207515356,51572.91716944344
Kanjikuzhy,2031,5,0.6416644054857469,32928.24337148644,45685.2285196928,43966.48812635484,22620.841305867307,80947.1282023683,84004.90681026183,232132.62574583563
Karimkunnam,2031,5,0.5870623627371194,34061.12220121703,65379.8365839984,45479.13193957083,34758.020512492505,83732.07141459445,86895.05128123128,240119.02618725592
Karimannoor,2031,5,0.5634917971261069,34574.613808339134,47969.43204634714,46164.7568115938,139716.7923680014,84994.38202386751,88205.04568686956,83131.49145896082
